subject,trial,metric,phone,kinect
P05,T01,time,6.433445160190866,6.466666666666667
P05,T01,time_sit2stand,3.000052147239264,3.166666666666667
P05,T01,time_stand2sit,2.7333808452624404,2.6333333333333333
P05,T01,time_sd,0.058119662822969646,0.05333333333333331
P05,T01,trunk_lean_max,207.50091242805036,214.62714775051245
P05,T01,trunk_lean_range_mean,18.21768162635072,25.44378133333702
P05,T01,right_knee_range_mean,82.76812443305873,74.86935220035903
P05,T01,left_knee_range_mean,64.22839892818942,82.45377676019896
P05,T01,right_hip_range_mean,87.09728167859124,86.54528308215586
P05,T01,left_hip_range_mean,78.4631148047682,91.12111626874157
P05,T01,alcazar_rel_power_Wkg,6.518707932649232,6.4852190721649485
P05,T01,alcazar_power_W,534.534050477237,531.7879639175258
P05,T02,time,6.3001022123893815,6.333333333333333
P05,T02,time_sit2stand,3.066716420845624,3.0
P05,T02,time_stand2sit,2.4000389380530973,2.433333333333333
P05,T02,time_sd,0.08794079980014337,0.11737877907772674
P05,T02,trunk_lean_max,205.66958324130601,211.6965938588172
P05,T02,trunk_lean_range_mean,15.344133326065696,22.142364154530824
P05,T02,right_knee_range_mean,73.52486570380736,72.6601819234888
P05,T02,left_knee_range_mean,52.188231666143906,76.45424374032629
P05,T02,right_hip_range_mean,73.27541965032474,79.36513710153201
P05,T02,left_hip_range_mean,54.25628575758374,77.73081240358195
P05,T02,alcazar_rel_power_Wkg,6.656677715089747,6.621750000000002
P05,T02,alcazar_power_W,545.8475726373592,542.9835000000002
P05,T03,time,6.266771111111111,6.333333333333334
P05,T03,time_sit2stand,3.066717777777778,3.0333333333333337
P05,T03,time_stand2sit,2.40004,2.466666666666667
P05,T03,time_sd,0.07774732103169178,0.08692269873603534
P05,T03,trunk_lean_max,207.0307638335485,214.38659713846945
P05,T03,trunk_lean_range_mean,15.535477921544558,24.191998683643103
P05,T03,right_knee_range_mean,75.23170285930033,80.80281101252474
P05,T03,left_knee_range_mean,53.80602800833426,89.8652668635563
P05,T03,right_hip_range_mean,72.29475185153908,83.61516535619936
P05,T03,left_hip_range_mean,59.075365960586076,81.91592527868445
P05,T03,alcazar_rel_power_Wkg,6.692082614225934,6.6217500000000005
P05,T03,alcazar_power_W,548.7507743665266,542.9835
P05,T04,time,5.866768487323465,5.966666666666666
P05,T04,time_sit2stand,2.8000485962225623,2.8666666666666663
P05,T04,time_stand2sit,2.366707742045261,2.3
P05,T04,time_sd,0.03887368730429255,0.0711805216802087
P05,T04,trunk_lean_max,202.7696641364832,210.2297836842667
P05,T04,trunk_lean_range_mean,16.218931228735563,24.233228489809186
P05,T04,right_knee_range_mean,78.21236393071176,79.72133464383835
P05,T04,left_knee_range_mean,45.613894398595285,77.68216312026632
P05,T04,right_hip_range_mean,73.22315687377935,83.40027859233268
P05,T04,left_hip_range_mean,52.813672283917086,73.37515858909167
P05,T04,alcazar_rel_power_Wkg,7.14835604824298,7.028673184357544
P05,T04,alcazar_power_W,586.1651959559243,576.3512011173186
P05,T05,time,5.6000902316213494,5.633333333333333
P05,T05,time_sit2stand,2.633375763679087,2.5999999999999996
P05,T05,time_stand2sit,2.133367707284324,2.1666666666666665
P05,T05,time_sd,0.10873179481296322,0.12543258481484518
P05,T05,trunk_lean_max,205.1787722859286,213.72042701210452
P05,T05,trunk_lean_range_mean,14.220428755975092,22.334991907142033
P05,T05,right_knee_range_mean,79.87378864001636,75.36951884770762
P05,T05,left_knee_range_mean,38.32334138118813,75.62867869836221
P05,T05,right_hip_range_mean,73.60972347091572,79.21950956900017
P05,T05,left_hip_range_mean,50.24903213275645,75.53764999195673
P05,T05,alcazar_rel_power_Wkg,7.488763263705145,7.444571005917162
P05,T05,alcazar_power_W,614.0785876238219,610.4548224852073
