subject,trial,metric,phone,kinect
P01,T01,time,10.76843033821603,10.933333333333334
P01,T01,time_sit2stand,5.167513010599023,4.133333333333334
P01,T01,time_stand2sit,4.8007862808145765,5.7
P01,T01,time_sd,0.2851176217229313,0.1842569327975223
P01,T01,trunk_lean_max,194.36183959930162,197.7059428140867
P01,T01,trunk_lean_range_mean,11.652849134780544,20.567118483498607
P01,T01,right_knee_range_mean,72.49412460610073,71.10077060684479
P01,T01,left_knee_range_mean,67.3698744039289,60.55653779128824
P01,T01,right_hip_range_mean,68.14770738190917,72.59062324830624
P01,T01,left_hip_range_mean,67.84270336449282,73.7225459256162
